symbol,ts_ms,ts_utc,sum_open_interest,sum_open_interest_value
HOMEUSDT,,2026-05-27T19:00:00+00:00,408780584.00000000,10002860.89048000
HOMEUSDT,,2026-05-27T20:00:00+00:00,408000404.00000000,10043497.06502156
HOMEUSDT,,2026-05-27T21:00:00+00:00,409335869.00000000,10002735.96281850
HOMEUSDT,,2026-05-27T22:00:00+00:00,411981237.00000000,10068821.43228000
HOMEUSDT,,2026-05-27T23:00:00+00:00,414184830.00000000,10092271.93682970
HOMEUSDT,,2026-05-28T00:00:00+00:00,415517035.00000000,10174483.08446120
HOMEUSDT,,2026-05-28T01:00:00+00:00,415760681.00000000,10111678.10413971
HOMEUSDT,,2026-05-28T02:00:00+00:00,416538312.00000000,10249566.63576048
HOMEUSDT,,2026-05-28T03:00:00+00:00,417072766.00000000,10203889.58584534
HOMEUSDT,,2026-05-28T04:00:00+00:00,417279449.00000000,10192814.16321667
HOMEUSDT,,2026-05-28T05:00:00+00:00,418432194.00000000,10123657.29400644
HOMEUSDT,,2026-05-28T06:00:00+00:00,418869427.00000000,10098041.31570195
HOMEUSDT,,2026-05-28T07:00:00+00:00,418783768.00000000,10196965.96703200
HOMEUSDT,,2026-05-28T08:00:00+00:00,418222554.00000000,10371919.33920000
HOMEUSDT,,2026-05-28T09:00:00+00:00,418532862.00000000,10385055.90480600
HOMEUSDT,,2026-05-28T10:00:00+00:00,418161413.00000000,10402128.94880431
HOMEUSDT,,2026-05-28T11:00:00+00:00,423060984.00000000,11018200.26729600
HOMEUSDT,,2026-05-28T12:00:00+00:00,425652950.00000000,11207442.17350000
HOMEUSDT,,2026-05-28T13:00:00+00:00,427152446.00000000,11313952.66500632
HOMEUSDT,,2026-05-28T14:00:00+00:00,432246641.00000000,11403098.63622100
HOMEUSDT,,2026-05-28T15:00:00+00:00,432657332.00000000,11557891.14956836
HOMEUSDT,,2026-05-28T16:00:00+00:00,435513454.00000000,11674965.94622144
HOMEUSDT,,2026-05-28T17:00:00+00:00,438895812.00000000,12182843.61574728
HOMEUSDT,,2026-05-28T18:00:00+00:00,436787150.00000000,12111194.78435650
HOMEUSDT,,2026-05-28T19:00:00+00:00,436072181.00000000,11914364.12928200
HOMEUSDT,,2026-05-28T20:00:00+00:00,436035185.00000000,12033559.50437080
HOMEUSDT,,2026-05-28T21:00:00+00:00,436293427.00000000,11861526.85158608
HOMEUSDT,,2026-05-28T22:00:00+00:00,436448699.00000000,11891917.70165300
HOMEUSDT,,2026-05-28T23:00:00+00:00,438550302.00000000,12037324.30379298
HOMEUSDT,,2026-05-29T00:00:00+00:00,436230701.00000000,11833132.92302786
HOMEUSDT,,2026-05-29T01:00:00+00:00,436012331.00000000,11980245.41703735
HOMEUSDT,,2026-05-29T02:00:00+00:00,435247526.00000000,11989454.57297854
HOMEUSDT,,2026-05-29T03:00:00+00:00,434017624.00000000,11882534.50987200
HOMEUSDT,,2026-05-29T04:00:00+00:00,431918849.00000000,11686860.21624200
HOMEUSDT,,2026-05-29T05:00:00+00:00,430715278.00000000,11485789.56106484
HOMEUSDT,,2026-05-29T06:00:00+00:00,428564964.00000000,11505152.16795264
HOMEUSDT,,2026-05-29T07:00:00+00:00,427893891.00000000,11817145.58774700
HOMEUSDT,,2026-05-29T08:00:00+00:00,427904214.00000000,11871736.00183674
HOMEUSDT,,2026-05-29T09:00:00+00:00,427991314.00000000,11872051.05904600
HOMEUSDT,,2026-05-29T10:00:00+00:00,426686663.00000000,11857293.81603949
HOMEUSDT,,2026-05-29T11:00:00+00:00,426849355.00000000,12049398.11899495
HOMEUSDT,,2026-05-29T12:00:00+00:00,428164833.00000000,12067354.83678870
HOMEUSDT,,2026-05-29T13:00:00+00:00,428358488.00000000,11905367.45698400
HOMEUSDT,,2026-05-29T14:00:00+00:00,429938220.00000000,12096311.81970000
HOMEUSDT,,2026-05-29T15:00:00+00:00,430138817.00000000,12071106.06033976
HOMEUSDT,,2026-05-29T16:00:00+00:00,429187198.00000000,11977327.13458600
HOMEUSDT,,2026-05-29T17:00:00+00:00,428510151.00000000,11740548.22747803
HOMEUSDT,,2026-05-29T18:00:00+00:00,427751855.00000000,11732377.87894000
HOMEUSDT,,2026-05-29T19:00:00+00:00,434003501.00000000,12162266.73002843
HOMEUSDT,,2026-05-29T20:00:00+00:00,431642687.00000000,11947006.29078600
HOMEUSDT,,2026-05-29T21:00:00+00:00,431863701.00000000,11898708.68995200
HOMEUSDT,,2026-05-29T22:00:00+00:00,431972485.00000000,11834439.15135580
HOMEUSDT,,2026-05-29T23:00:00+00:00,432889777.00000000,11722936.53951505
HOMEUSDT,,2026-05-30T00:00:00+00:00,432071674.00000000,11565837.15328442
HOMEUSDT,,2026-05-30T01:00:00+00:00,432653490.00000000,11545332.42144060
HOMEUSDT,,2026-05-30T02:00:00+00:00,432787800.00000000,11675718.97325400
HOMEUSDT,,2026-05-30T03:00:00+00:00,432435694.00000000,11684477.31723410
HOMEUSDT,,2026-05-30T04:00:00+00:00,434314611.00000000,11845223.08220907
HOMEUSDT,,2026-05-30T05:00:00+00:00,434970549.00000000,11679172.37621901
HOMEUSDT,,2026-05-30T06:00:00+00:00,435283079.00000000,11797912.57321600
HOMEUSDT,,2026-05-30T07:00:00+00:00,434382138.00000000,11641788.80411040
HOMEUSDT,,2026-05-30T08:00:00+00:00,433672479.00000000,11644669.83537270
HOMEUSDT,,2026-05-30T09:00:00+00:00,432790727.00000000,11626922.88085500
HOMEUSDT,,2026-05-30T10:00:00+00:00,432816169.00000000,11681747.35476521
HOMEUSDT,,2026-05-30T11:00:00+00:00,432175198.00000000,11627241.52699200
HOMEUSDT,,2026-05-30T12:00:00+00:00,431512875.00000000,11609784.85981500
HOMEUSDT,,2026-05-30T13:00:00+00:00,431515446.00000000,11787543.46251252
